State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Enacted (Y/N),Act identifier,Enacted Date,Matched keywords
Iowa,89,HSB70,(PROPOSED JUDICIAL BRANCH BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB70&ga=89,bill_texts/GA89/HSB70.txt,,,Chapter 602,,Foreign
Iowa,89,HSB39,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB39&ga=89,bill_texts/GA89/HSB39.txt,,,Chapter 504,,Foreign
Iowa,89,HSB38,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB38&ga=89,bill_texts/GA89/HSB38.txt,,,,,"Visa, Foreign"
Iowa,89,HSB37,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB37&ga=89,bill_texts/GA89/HSB37.txt,,,,,Visa
Iowa,89,HSB34,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB34&ga=89,bill_texts/GA89/HSB34.txt,,,Chapter 80,,"Immigration, Citizenship"
Iowa,89,HSB27,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB27&ga=89,bill_texts/GA89/HSB27.txt,,,,,"Visa, Foreign"
Iowa,89,HSB6,(PROPOSED COMMITTEE ON PUBLIC SAFETY BILL BY CHAIRPERSON KLEIN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB6&ga=89,bill_texts/GA89/HSB6.txt,,,,,Citizenship
Iowa,89,HSB198,(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB198&ga=89,bill_texts/GA89/HSB198.txt,,,Chapter 22,,Foreign
Iowa,89,HSB174,(PROPOSED GOVERNOR BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB174&ga=89,bill_texts/GA89/HSB174.txt,,,Chapter 1161,,Foreign
Iowa,89,HSB161,(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON KAUFMANN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB161&ga=89,bill_texts/GA89/HSB161.txt,,,,,Foreign
Iowa,89,HSB128,(PROPOSED COMMITTEE ON INFORMATION TECHNOLOGY BILL BY CHAIRPERSON LOHSE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB128&ga=89,bill_texts/GA89/HSB128.txt,,,Chapter 389,,Border
Iowa,89,HSB119,(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB119&ga=89,bill_texts/GA89/HSB119.txt,,,Chapter 520,,Foreign
Iowa,89,HSB109,(PROPOSED DEPARTMENT OF EDUCATION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB109&ga=89,bill_texts/GA89/HSB109.txt,,,,,Foreign
Iowa,89,HSB278,(PROPOSED COMMITTEE ON WAYS AND MEANS BILL BY CHAIRPERSON HEIN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB278&ga=89,bill_texts/GA89/HSB278.txt,,,Chapter 1161,,Foreign
Iowa,89,HSB262,(PROPOSED COMMITTEE ON LOCAL GOVERNMENT BILL BY CHAIRPERSON BLOOMINGDALE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB262&ga=89,bill_texts/GA89/HSB262.txt,,,Chapter 326,,"Border, Foreign"
Iowa,89,HSB255,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MEYER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB255&ga=89,bill_texts/GA89/HSB255.txt,,,Chapter 148,,Visa
Iowa,89,HSB242,(PROPOSED COMMITTEE ON EDUCATION BILL BY CHAIRPERSON HITE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB242&ga=89,bill_texts/GA89/HSB242.txt,,,Chapter 285,,Foreign
Iowa,89,HSB240,(PROPOSED COMMITTEE ON EDUCATION BILL BY CHAIRPERSON HITE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB240&ga=89,bill_texts/GA89/HSB240.txt,,,Chapter 284,,Foreign
Iowa,89,HSB236,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB236&ga=89,bill_texts/GA89/HSB236.txt,,,Chapter 489,,"Alien, Visa, Foreign"
Iowa,89,HSB227,(PROPOSED COMMITTEE ON INFORMATION TECHNOLOGY BILL BY CHAIRPERSON LOHSE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB227&ga=89,bill_texts/GA89/HSB227.txt,,,,,Foreign
Iowa,89,HSB212,(PROPOSED COMMITTEE ON INFORMATION TECHNOLOGY BILL BY CHAIRPERSON LOHSE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB212&ga=89,bill_texts/GA89/HSB212.txt,,,,,Foreign
Iowa,89,HSB209,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB209&ga=89,bill_texts/GA89/HSB209.txt,,,Chapter 169,,Foreign
Iowa,89,HSB204,(PROPOSED COMMITTEE ON ECONOMIC GROWTH BILL BY CHAIRPERSON SORENSEN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB204&ga=89,bill_texts/GA89/HSB204.txt,,,Chapter 331,,"Visa, Foreign"
Iowa,89,HSB587,(PROPOSED COMMITTEE ON COMMERCE BILL BY CHAIRPERSON LUNDGREN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB587&ga=89,bill_texts/GA89/HSB587.txt,,,,,Foreign
Iowa,89,HSB552,(PROPOSED DEPARTMENT OF REVENUE BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB552&ga=89,bill_texts/GA89/HSB552.txt,,,Chapter 423,,"Visa, Foreign"
Iowa,89,HSB547,(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB547&ga=89,bill_texts/GA89/HSB547.txt,,,Chapter 22,,Foreign
Iowa,89,HSB507,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MEYER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB507&ga=89,bill_texts/GA89/HSB507.txt,,,,,"Immigration, Citizenship"
Iowa,89,HSB680,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB680&ga=89,bill_texts/GA89/HSB680.txt,,,Chapter 489,,"Visa, Foreign"
Iowa,89,HSB679,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB679&ga=89,bill_texts/GA89/HSB679.txt,,,,,Foreign
Iowa,89,HSB678,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB678&ga=89,bill_texts/GA89/HSB678.txt,,,Chapter 537,,Foreign
Iowa,89,HSB674,(PROPOSED COMMITTEE ON INFORMATION TECHNOLOGY BILL BY CHAIRPERSON LOHSE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB674&ga=89,bill_texts/GA89/HSB674.txt,,,Chapter 504,,"Immigration, Citizenship"
Iowa,89,HSB672,(PROPOSED GOVERNOR BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB672&ga=89,bill_texts/GA89/HSB672.txt,,,Chapter 714,,"Immigration, Citizenship"
Iowa,89,HSB670,(PROPOSED COMMITTEE ON INFORMATION TECHNOLOGY BILL BY CHAIRPERSON LOHSE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB670&ga=89,bill_texts/GA89/HSB670.txt,,,,,Foreign
Iowa,89,HSB662,(PROPOSED COMMITTEE ON LOCAL GOVERNMENT BILL BY CHAIRPERSON BLOOMINGDALE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB662&ga=89,bill_texts/GA89/HSB662.txt,,,Chapter 322,,Foreign
Iowa,89,HSB635,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB635&ga=89,bill_texts/GA89/HSB635.txt,,,Chapter 4,,"Immigration, Alien"
Iowa,89,HSB630,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB630&ga=89,bill_texts/GA89/HSB630.txt,,,Chapter 490,,Foreign
Iowa,89,HSB621,(PROPOSED COMMITTEE ON INFORMATION TECHNOLOGY BILL BY CHAIRPERSON LOHSE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB621&ga=89,bill_texts/GA89/HSB621.txt,,,Chapter 389,,Border
Iowa,89,HSB607,(PROPOSED COMMITTEE ON PUBLIC SAFETY BILL BY CHAIRPERSON KLEIN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB607&ga=89,bill_texts/GA89/HSB607.txt,,,,,Citizenship
Iowa,89,HSB604,(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON KAUFMANN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB604&ga=89,bill_texts/GA89/HSB604.txt,,,,,Foreign
Iowa,89,HSB602,(PROPOSED DEPARTMENT OF COMMERCE/ALCOHOLIC BEVERAGES DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB602&ga=89,bill_texts/GA89/HSB602.txt,,,Chapter 125,,Foreign
Iowa,89,HSB724,(PROPOSED DEPARTMENT OF REVENUE BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB724&ga=89,bill_texts/GA89/HSB724.txt,,,Chapter 422,,Alien
Iowa,89,HSB715,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON HOLT),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB715&ga=89,bill_texts/GA89/HSB715.txt,,,Chapter 423,,"Alien, Foreign"
Iowa,89,HSB707,(PROPOSED COMMITTEE ON PUBLIC SAFETY BILL BY CHAIRPERSON KLEIN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB707&ga=89,bill_texts/GA89/HSB707.txt,,,Chapter 232,,Foreign
Iowa,89,HSB706,(PROPOSED COMMITTEE ON EDUCATION BILL BY CHAIRPERSON HITE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB706&ga=89,bill_texts/GA89/HSB706.txt,,,,,"Immigration, Citizenship"
Iowa,90,HF70,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF70&ga=90,bill_texts/GA90/HF70.txt,,,Chapter 422,,Border
Iowa,90,HF55,BLOOMINGDALE,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF55&ga=90,bill_texts/GA90/HF55.txt,,,Chapter 326,,"Border, Foreign"
Iowa,90,HF40,ABDUL-SAMAD,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF40&ga=90,bill_texts/GA90/HF40.txt,,,,,Foreign
Iowa,90,HF24,BERGAN,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF24&ga=90,bill_texts/GA90/HF24.txt,,,,,Foreign
Iowa,90,HF7,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF7&ga=90,bill_texts/GA90/HF7.txt,,,,,Citizenship
Iowa,90,HF5,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF5&ga=90,bill_texts/GA90/HF5.txt,,,Chapter 216,,"Immigration, Citizenship"
Iowa,90,HF182,COMMITTEE ON EDUCATION (SUCCESSOR TO HF 7),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF182&ga=90,bill_texts/GA90/HF182.txt,,,,,Citizenship
Iowa,90,HF181,COMMITTEE ON EDUCATION (SUCCESSOR TO HSB 41),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF181&ga=90,bill_texts/GA90/HF181.txt,,,,,Foreign
Iowa,90,HF147,"SHIPLEY, HAYES, BRADLEY, JENEARY, M. THOMPSON, SHERMAN, DIEKEN, HENDERSON, MEGGERS, GERHOLD, OSMUNDSON, CISNEROS, STOLTENBERG, WHEELER, and BODEN",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF147&ga=90,bill_texts/GA90/HF147.txt,,,,,"Border, Foreign"
Iowa,90,HF286,STAED,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF286&ga=90,bill_texts/GA90/HF286.txt,,,,,"Immigration, Alien, Migrant, Foreign"
Iowa,90,HF271,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF271&ga=90,bill_texts/GA90/HF271.txt,,,Chapter 508,,"Alien, Foreign"
Iowa,90,HF216,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF216&ga=90,bill_texts/GA90/HF216.txt,,,Chapter 232,,Foreign
Iowa,90,HF211,BEST,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF211&ga=90,bill_texts/GA90/HF211.txt,,,,,"Alien, Foreign"
Iowa,90,HF370,"COMMITTEE ON EDUCATION (SUCCESSOR TO HSB 118) (As Amended and Passed by the House March 16, 2023 )",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF370&ga=90,bill_texts/GA90/HF370.txt,,,Chapter 35,,Visa
Iowa,90,HF363,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF363&ga=90,bill_texts/GA90/HF363.txt,,,,,Border
Iowa,90,HF346,COMMITTEE ON ECONOMIC GROWTH AND TECHNOLOGY (SUCCESSOR TO HSB 12),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF346&ga=90,bill_texts/GA90/HF346.txt,,,Chapter 504,,"Immigration, Citizenship"
Iowa,90,HF344,COMMITTEE ON TRANSPORTATION (SUCCESSOR TO HF 55),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF344&ga=90,bill_texts/GA90/HF344.txt,,,Chapter 326,,"Border, Foreign"
Iowa,90,HF483,GUSTOFF,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF483&ga=90,bill_texts/GA90/HF483.txt,,,,,Citizenship
Iowa,90,HF477,"MATSON, SORENSEN, and SIEGRIST",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF477&ga=90,bill_texts/GA90/HF477.txt,,,,,Border
Iowa,90,HF444,TUREK,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF444&ga=90,bill_texts/GA90/HF444.txt,,,,,Citizenship
Iowa,90,HF442,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF442&ga=90,bill_texts/GA90/HF442.txt,,,Chapter 321,,Border
Iowa,90,HF431,COMMITTEE ON COMMERCE (SUCCESSOR TO HSB 128),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF431&ga=90,bill_texts/GA90/HF431.txt,,,Chapter 533,,Foreign
Iowa,90,HF581,BAETH,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF581&ga=90,bill_texts/GA90/HF581.txt,,,Chapter 468,,Border
Iowa,90,HF573,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF573&ga=90,bill_texts/GA90/HF573.txt,,,Chapter 656,,"Visa, Foreign"
Iowa,90,HF567,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF567&ga=90,bill_texts/GA90/HF567.txt,,,Chapter 124,,"Citizenship, Visa, Foreign"
Iowa,90,HF558,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF558&ga=90,bill_texts/GA90/HF558.txt,,,Chapter 274,,Border
Iowa,90,HF551,COMMITTEE ON LOCAL GOVERNMENT (SUCCESSOR TO HSB 164),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF551&ga=90,bill_texts/GA90/HF551.txt,,,,,Foreign
Iowa,90,HF547,"COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 2) (COMPANION TO SF 140 BY COURNOYER) (As Amended and Passed by the House March 21, 2023 )",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF547&ga=90,bill_texts/GA90/HF547.txt,,,Chapter 16,,Foreign
Iowa,90,HF542,THOMSON and ANDREWS,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF542&ga=90,bill_texts/GA90/HF542.txt,,,Chapter 446,,"Alien, Foreign"
Iowa,90,HF523,"MADISON, CROKEN, BUCK, BAGNIEWSKI, STECKMAN, ABDUL-SAMAD, KURTH, WESSEL-KROESCHELL, WILBURN, B. MEYER, STAED, and LEVIN",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF523&ga=90,bill_texts/GA90/HF523.txt,,,Chapter 707,,Citizenship
Iowa,90,HF522,SHIPLEY,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF522&ga=90,bill_texts/GA90/HF522.txt,,,,,Foreign
Iowa,90,HF510,"DUNWELL, DIEKEN, HAYES, BRADLEY, M. THOMPSON, OSMUNDSON, SHIPLEY, SHERMAN, STOLTENBERG, HENDERSON, WHEELER, GERHOLD, FISHER, JOHNSON, GRABER, GUSTAFSON, JENEARY, P. THOMPSON, THOMSON, and CARLSON",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF510&ga=90,bill_texts/GA90/HF510.txt,,,Chapter 616,,"Alien, Foreign"
Iowa,90,HF508,"SHERMAN, CISNEROS, STOLTENBERG, M. THOMPSON, DIEKEN, OSMUNDSON, GERHOLD, and THOMSON",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF508&ga=90,bill_texts/GA90/HF508.txt,,,,,Alien
Iowa,90,HF686,ABDUL-SAMAD,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF686&ga=90,bill_texts/GA90/HF686.txt,,,Chapter 22,,Immigration
Iowa,90,HF675,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF675&ga=90,bill_texts/GA90/HF675.txt,,,Chapter 508,,Foreign
Iowa,90,HF674,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF674&ga=90,bill_texts/GA90/HF674.txt,,,Chapter 326,,"Border, Foreign"
Iowa,90,HF670,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF670&ga=90,bill_texts/GA90/HF670.txt,,,Chapter 169,,Foreign
Iowa,90,HF664,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF664&ga=90,bill_texts/GA90/HF664.txt,,,,,Foreign
Iowa,90,HF662,COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO HSB 126),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF662&ga=90,bill_texts/GA90/HF662.txt,,,Chapter 135,,"Citizenship, Alien, Migrant, Undocumented, Visa, Border, Foreign"
Iowa,90,HF656,,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF656&ga=90,bill_texts/GA90/HF656.txt,,,,,Border
Iowa,90,HF650,COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 109),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF650&ga=90,bill_texts/GA90/HF650.txt,,,,,"Visa, Foreign"
Iowa,90,HF647,COMMITTEE ON COMMERCE (SUCCESSOR TO HSB 134),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF647&ga=90,bill_texts/GA90/HF647.txt,,,Chapter 92,,Migrant
Iowa,90,HF642,COMMITTEE ON ECONOMIC GROWTH AND TECHNOLOGY (SUCCESSOR TO HSB 147),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF642&ga=90,bill_texts/GA90/HF642.txt,,,Chapter 423,,"Alien, Foreign"
Iowa,90,HF640,COMMITTEE ON AGRICULTURE (SUCCESSOR TO HSB 139) (COMPANION TO LSB 1917SV BY COMMITTEE ON AGRICULTURE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF640&ga=90,bill_texts/GA90/HF640.txt,,,Chapter 169,,Foreign
Iowa,90,HF637,COMMITTEE ON JUDICIARY (SUCCESSOR TO HF 483),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF637&ga=90,bill_texts/GA90/HF637.txt,,,,,Citizenship
Iowa,90,HF618,COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 195),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF618&ga=90,bill_texts/GA90/HF618.txt,,,Chapter 537,,Foreign
Iowa,90,HF727,COMMITTEE ON APPROPRIATIONS (SUCCESSOR TO HSB 251) (COMPANION TO SF 562 BY COMMITTEE ON APPROPRIATIONS),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF727&ga=90,bill_texts/GA90/HF727.txt,,,Chapter 138,,Border
Iowa,90,HF725,COMMITTEE ON APPROPRIATIONS (SUCCESSOR TO HSB 249),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF725&ga=90,bill_texts/GA90/HF725.txt,,,Chapter 1148,,Alien
Iowa,90,HF715,COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HSB 187),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF715&ga=90,bill_texts/GA90/HF715.txt,,,Chapter 1161,,"Visa, Foreign"
Iowa,90,SF98,"GUTH, KLIMESH, SALMON, GREEN, and EDLER",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF98&ga=90,bill_texts/GA90/SF98.txt,,,Chapter 411,,Foreign
Iowa,90,SF80,ROWLEY,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF80&ga=90,bill_texts/GA90/SF80.txt,,,Chapter 326,,"Border, Foreign"
Iowa,90,SF50,SALMON,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF50&ga=90,bill_texts/GA90/SF50.txt,,,,,Foreign
Iowa,90,SF17,GREEN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF17&ga=90,bill_texts/GA90/SF17.txt,,,Chapter 232,,Foreign
Iowa,90,SF167,SCHULTZ,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF167&ga=90,bill_texts/GA90/SF167.txt,,,Chapter 92,,Migrant
Iowa,90,SF147,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1003),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF147&ga=90,bill_texts/GA90/SF147.txt,,,Chapter 232,,Foreign
Iowa,90,SF141,COMMITTEE ON LOCAL GOVERNMENT (SUCCESSOR TO SSB 1029),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF141&ga=90,bill_texts/GA90/SF141.txt,,,,,Foreign
Iowa,90,SF140,COURNOYER,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF140&ga=90,bill_texts/GA90/SF140.txt,,,Chapter 232,,Foreign
Iowa,90,SF136,COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1037),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF136&ga=90,bill_texts/GA90/SF136.txt,,,,,Foreign
Iowa,90,SF120,BISIGNANO,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF120&ga=90,bill_texts/GA90/SF120.txt,,,,,"Citizenship, Foreign"
Iowa,90,SF108,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF108&ga=90,bill_texts/GA90/SF108.txt,,,Chapter 96,,"Immigration, Alien"
Iowa,90,SF295,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF295&ga=90,bill_texts/GA90/SF295.txt,,,,,"Visa, Foreign"
Iowa,90,SF292,WESTRICH,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF292&ga=90,bill_texts/GA90/SF292.txt,,,,,Foreign
Iowa,90,SF286,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1136),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF286&ga=90,bill_texts/GA90/SF286.txt,,,Chapter 124,,"Citizenship, Visa, Foreign"
Iowa,90,SF273,SHIPLEY,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF273&ga=90,bill_texts/GA90/SF273.txt,,,,,Border
Iowa,90,SF268,JOCHUM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF268&ga=90,bill_texts/GA90/SF268.txt,,,,,Citizenship
Iowa,90,SF262,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF262&ga=90,bill_texts/GA90/SF262.txt,,,Chapter 504,,"Immigration, Citizenship"
Iowa,90,SF244,ZAUN (COMPANION TO HF 24 BY BERGAN),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF244&ga=90,bill_texts/GA90/SF244.txt,,,,,Foreign
Iowa,90,SF390,COMMITTEE ON EDUCATION (SUCCESSOR TO SSB 1111),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF390&ga=90,bill_texts/GA90/SF390.txt,,,Chapter 272,,Visa
Iowa,90,SF380,COMMITTEE ON TRANSPORTATION (SUCCESSOR TO SF 80),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF380&ga=90,bill_texts/GA90/SF380.txt,,,Chapter 326,,"Border, Foreign"
Iowa,90,SF364,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1153),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF364&ga=90,bill_texts/GA90/SF364.txt,,,Chapter 656,,"Immigration, Visa, Foreign"
Iowa,90,SF306,KOELKER and DAWSON,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF306&ga=90,bill_texts/GA90/SF306.txt,,,Chapter 331,,"Visa, Foreign"
Iowa,90,SF498,COMMITTEE ON TRANSPORTATION (SUCCESSOR TO SF 292),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF498&ga=90,bill_texts/GA90/SF498.txt,,,,,Foreign
Iowa,90,SF494,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF494&ga=90,bill_texts/GA90/SF494.txt,,,,,"Immigration, Citizenship"
Iowa,90,SF477,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF477&ga=90,bill_texts/GA90/SF477.txt,,,Chapter 147,,"Immigration, Foreign"
Iowa,90,SF473,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF473&ga=90,bill_texts/GA90/SF473.txt,,,,,Visa
Iowa,90,SF439,BOUSSELOT,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF439&ga=90,bill_texts/GA90/SF439.txt,,,Chapter 147,,Immigration
Iowa,90,SF425,COMMITTEE ON COMMERCE (SUCCESSOR TO SSB 1042),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF425&ga=90,bill_texts/GA90/SF425.txt,,,Chapter 524,,Foreign
Iowa,90,SF424,BOUSSELOT,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF424&ga=90,bill_texts/GA90/SF424.txt,,,Chapter 507,,Foreign
Iowa,90,SF421,COMMITTEE ON COMMERCE (SUCCESSOR TO SSB 1102),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF421&ga=90,bill_texts/GA90/SF421.txt,,,Chapter 533,,Foreign
Iowa,90,SF420,COMMITTEE ON COMMERCE (SUCCESSOR TO SSB 1084) (COMPANION TO HF 271 BY COMMITTEE ON COMMERCE),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF420&ga=90,bill_texts/GA90/SF420.txt,,,Chapter 508,,"Alien, Foreign"
Iowa,90,SF418,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF418&ga=90,bill_texts/GA90/SF418.txt,,,Chapter 411,,Foreign
Iowa,90,SF404,SHIPLEY,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF404&ga=90,bill_texts/GA90/SF404.txt,,,Chapter 267,,Visa
